学部,学院,学历,毕业年度,去向类别,单位名称,人数
理学部,数学与统计学院,硕士,2023,就业,中移物联网有限公司,1
理学部,数学与统计学院,硕士,2023,就业,潍柴动力股份有限公司,1
理学部,数学与统计学院,硕士,2023,就业,重庆航天火箭电子技术有限公司,1
理学部,数学与统计学院,硕士,2023,选调生,中共安徽省委组织部,1
理学部,数学与统计学院,硕士,2023,就业,成都高新技术产业开发区教育文化体育局,1
理学部,数学与统计学院,硕士,2023,就业,杭州住房公积金管理中心余杭分中心,1
理学部,数学与统计学院,硕士,2023,就业,交通银行股份有限公司,1
理学部,数学与统计学院,硕士,2023,就业,包头市人力资源服务中心,1
理学部,数学与统计学院,硕士,2023,就业,国家税务总局青岛市市北区税务局,1
理学部,数学与统计学院,硕士,2023,就业,中国航发贵州黎阳航空动力有限公司,1
理学部,数学与统计学院,硕士,2023,就业,北京大学重庆大数据研究院,1
理学部,数学与统计学院,硕士,2023,就业,泸州老窖股份有限公司,1
理学部,数学与统计学院,硕士,2023,就业,战略支援部队信息工程大学,1
理学部,数学与统计学院,硕士,2023,选调生,中国共产党重庆市委员会组织部,1
理学部,数学与统计学院,硕士,2023,就业,华泰证券股份有限公司,1
理学部,数学与统计学院,硕士,2023,就业,重庆市第七中学校,1
理学部,数学与统计学院,硕士,2023,就业,上海途虎信息技术有限公司,1
理学部,数学与统计学院,硕士,2023,就业,中国工商银行股份有限公司河北省分行,1
理学部,数学与统计学院,硕士,2023,就业,蜂巢能源科技股份有限公司,1
理学部,数学与统计学院,硕士,2023,就业,湖北夷陵经济开发区管理委员会,1
理学部,数学与统计学院,硕士,2023,就业,时代上汽动力电池有限公司,1
理学部,数学与统计学院,硕士,2023,就业,重庆新东方教育培训学校有限公司,1
理学部,数学与统计学院,硕士,2023,就业,泰晶科技股份有限公司,1
理学部,数学与统计学院,硕士,2023,就业,重庆市江北区江北嘴实验学校,1
理学部,数学与统计学院,硕士,2023,就业,中国联合网络通信有限公司上海市分公司,1
理学部,数学与统计学院,硕士,2023,就业,国家知识产权局专利局专利审查协作河南中心,1
理学部,数学与统计学院,硕士,2023,就业,宁德时代润智软件科技有限公司,1
理学部,数学与统计学院,硕士,2023,就业,网银在线(北京)科技有限公司,1
理学部,数学与统计学院,硕士,2023,就业,华为技术有限公司,1
理学部,数学与统计学院,硕士,2023,就业,埃克斯工业有限公司,1
理学部,数学与统计学院,硕士,2023,就业,四川天府银行股份有限公司,1
理学部,数学与统计学院,硕士,2023,就业,中国联合网络通信有限公司贵州省分公司,1
理学部,数学与统计学院,硕士,2023,就业,中国汽车工程研究院股份有限公司,1
理学部,数学与统计学院,硕士,2023,就业,中煤科工集团重庆研究院有限公司,1
理学部,数学与统计学院,硕士,2023,选调生,中国共产党广安市委员会组织部,1
理学部,数学与统计学院,硕士,2023,就业,湖南弘知教育科技有限公司,1
理学部,数学与统计学院,硕士,2023,就业,中国移动通信集团福建有限公司(含下属分公司),1
理学部,数学与统计学院,硕士,2023,选调生,中共重庆市巫山县组织部,1
理学部,数学与统计学院,硕士,2023,就业,中征(北京)征信有限责任公司,1
理学部,数学与统计学院,硕士,2023,就业,中电海康集团有限公司,1
理学部,数学与统计学院,硕士,2023,就业,中国电信股份有限公司广东分公司,1
理学部,数学与统计学院,硕士,2023,就业,中国电信股份有限公司重庆分公司,1
理学部,数学与统计学院,硕士,2023,选调生,中共贵阳市委组织部,1
理学部,数学与统计学院,硕士,2023,就业,重庆市渝北区空港实验中学校,1
理学部,数学与统计学院,硕士,2023,就业,交通银行重庆分行,1
理学部,数学与统计学院,硕士,2023,就业,重庆应用技术职业学院,1
理学部,数学与统计学院,硕士,2023,就业,中国工商银行股份有限公司深圳市分行,1
理学部,数学与统计学院,硕士,2023,选调生,江苏省委组织部,1
理学部,数学与统计学院,硕士,2023,就业,中国人民财产保险股份有限公司重庆市分公司,1
理学部,数学与统计学院,硕士,2023,就业,中国电信股份有限公司上海企业信息化运营中心,1
理学部,数学与统计学院,硕士,2023,就业,重庆市审计局,1
理学部,数学与统计学院,硕士,2023,就业,重庆市开州区实验中学(重庆市开州区师范学校),1
理学部,数学与统计学院,硕士,2023,就业,重庆市九龙坡区彩云湖森林小学校,1
理学部,数学与统计学院,硕士,2023,就业,重庆市铁路中学校,1
理学部,数学与统计学院,硕士,2023,就业,国家税务总局德阳市旌阳区税务局,1
理学部,数学与统计学院,硕士,2023,就业,中国工商银行股份有限公司软件开发中心,1
理学部,数学与统计学院,硕士,2023,就业,中国银联股份有限公司江西分公司,1
理学部,数学与统计学院,硕士,2023,就业,北京京东世纪贸易有限公司,1
理学部,数学与统计学院,硕士,2023,就业,北京微财科技有限公司,1
理学部,数学与统计学院,硕士,2023,就业,北京趣拿软件科技有限公司,1
理学部,数学与统计学院,硕士,2023,就业,重庆市妇幼保健院(重庆市妇产科医院、重庆市遗传与生殖研究所),1
理学部,数学与统计学院,硕士,2023,就业,中国航发贵州黎阳航空发动机有限公司,1
理学部,数学与统计学院,硕士,2023,就业,扬州高新技术产业开发区管理委员会,1
理学部,数学与统计学院,硕士,2023,就业,深圳科学高中,1
理学部,数学与统计学院,硕士,2023,就业,深圳市罗湖区教育局,1
理学部,数学与统计学院,硕士,2023,就业,重庆市江北区滨江小学校,1
理学部,数学与统计学院,硕士,2023,就业,中车株洲电力机车研究所有限公司,1
理学部,数学与统计学院,硕士,2023,升学,厦门大学,1
理学部,数学与统计学院,硕士,2023,就业,招商银行股份有限公司太原分行,1
理学部,数学与统计学院,硕士,2023,选调生,江西省委组织部,1
理学部,数学与统计学院,硕士,2023,就业,北京博乐科技有限公司,1
理学部,数学与统计学院,硕士,2023,就业,西南证券股份有限公司,1
理学部,数学与统计学院,硕士,2023,就业,中冶赛迪信息技术(重庆)有限公司,1
理学部,数学与统计学院,硕士,2023,就业,徐州市新东方教育培训有限公司,1
理学部,数学与统计学院,硕士,2023,就业,重庆高新技术产业开发区管理委员会,1
理学部,数学与统计学院,硕士,2023,升学,北京航空航天大学,1
理学部,数学与统计学院,硕士,2023,就业,四川省绵阳实验高级中学,1
理学部,数学与统计学院,硕士,2023,就业,中国银行股份有限公司重庆市分行,1
理学部,数学与统计学院,博士,2023,就业,重庆师范大学,2
理学部,数学与统计学院,博士,2023,就业,重庆理工大学,1
理学部,数学与统计学院,博士,2023,就业,河北经贸大学,1
理学部,数学与统计学院,博士,2023,就业,加利福尼亚大学洛杉矶分校,1
理学部,数学与统计学院,博士,2023,就业,石河子大学,1
理学部,数学与统计学院,博士,2023,就业,西南石油大学,1
理学部,物理学院,本科,2021,升学,重庆大学,16
理学部,物理学院,本科,2021,升学,武汉大学,4
理学部,物理学院,本科,2021,升学,复旦大学,4
理学部,物理学院,本科,2021,升学,浙江大学,4
理学部,物理学院,本科,2021,升学,中国科学技术大学,3
理学部,物理学院,本科,2021,升学,中国科学院微电子研究所,2
理学部,物理学院,本科,2021,升学,南京大学,2
理学部,物理学院,本科,2021,升学,中国科学院物理研究所,2
理学部,物理学院,本科,2021,升学,东南大学,2
理学部,物理学院,本科,2021,升学,兰州大学,1
理学部,物理学院,本科,2021,升学,重庆师范大学,1
理学部,物理学院,本科,2021,出国(境)留学或工作,南加州大学,1
理学部,物理学院,本科,2021,就业,基恩士(中国)有限公司,1
理学部,物理学院,本科,2021,升学,三峡大学,1
理学部,物理学院,本科,2021,就业,湖北兴发化工集团股份有限公司,1
理学部,物理学院,本科,2021,升学,华中科技大学,1
理学部,物理学院,本科,2021,就业,中国人民解放军第五七二〇工厂,1
理学部,物理学院,本科,2021,就业,新特能源股份有限公司,1
理学部,物理学院,本科,2021,升学,中国工程物理研究院,1
理学部,物理学院,本科,2021,就业,中国农业银行股份有限公司重庆市分行,1
理学部,物理学院,本科,2021,升学,中国科学院福建物质结构研究所,1
理学部,物理学院,本科,2021,就业,重庆市万州区领凡教育培训有限公司,1
理学部,物理学院,本科,2021,就业,中国人民解放军第5702工厂,1
理学部,物理学院,本科,2021,就业,好未来培训学校(上海)有限公司,1
理学部,物理学院,本科,2021,就业,重庆建设工业(集团)有限责任公司,1
理学部,物理学院,本科,2021,升学,西南财经大学,1
理学部,物理学院,本科,2021,升学,中国科学院理论物理研究所,1
理学部,物理学院,本科,2021,就业,郑州平行线教育科技有限公司,1
理学部,物理学院,本科,2021,就业,建水实验中学,1
理学部,物理学院,本科,2021,就业,重庆长安汽车软件科技有限公司,1
理学部,物理学院,本科,2021,就业,高怡达科技(深圳)有限公司,1
理学部,物理学院,本科,2021,就业,浙江创芯集成电路有限公司,1
理学部,物理学院,本科,2021,出国(境)留学或工作,芝加哥大学,1
理学部,物理学院,本科,2021,升学,中国原子能科学研究院,1
理学部,物理学院,本科,2021,升学,电子科技大学,1
理学部,物理学院,本科,2021,就业,杰为软件系统(深圳)有限公司,1
理学部,物理学院,本科,2021,就业,重庆中科渝芯电子有限公司,1
理学部,物理学院,本科,2021,就业,新疆知万家知识产权服务有限公司,1
理学部,物理学院,本科,2021,升学,哈尔滨工程大学,1
理学部,物理学院,本科,2021,就业,北京同达信恒知识产权代理有限公司重庆分公司,1
理学部,物理学院,本科,2021,就业,欣欣智学教育科技(北京)有限公司,1
理学部,物理学院,本科,2021,就业,强生(上海)医疗器材有限公司,1
理学部,物理学院,本科,2021,就业,中核四0四有限公司,1
理学部,物理学院,硕士,2021,升学,重庆大学,3
理学部,物理学院,硕士,2021,就业,重庆市南开中学校,2
理学部,物理学院,硕士,2021,就业,深圳市龙岗区教育局,1
理学部,物理学院,硕士,2021,升学,华中科技大学,1
理学部,物理学院,硕士,2021,就业,四川航天电子设备研究所,1
理学部,物理学院,硕士,2021,就业,信阳大别山高级中学,1
理学部,物理学院,硕士,2021,就业,重庆市璧山中学校,1
